student_id,kp_name,mastery,n_obs
S0072,空间向量与立体几何,0.47436475783758497,5.0
S0072,立体几何初步,0.40588055205340434,5.0
S0072,统计,0.8143765434157515,5.0
S0072,计数原理,0.5059737342156239,5.0
S0072,集合与逻辑,0.3694644003759299,5.0
S0073,一元函数导数及其应用,0.36200058428708176,5.0
S0073,三角函数,0.6206922794504331,5.0
S0073,函数应用,0.7912199457529684,5.0
S0073,函数概念与性质,0.500452854678963,5.0
S0073,复数,0.2921910467773883,5.0
S0073,对数函数,0.2992410866629235,5.0
S0073,幂函数,0.20055690981312066,5.0
S0073,平面向量及其应用,0.3775520180283568,5.0
S0073,平面解析几何,0.6468408561808623,5.0
S0073,指数函数,0.23966433806473028,5.0
S0073,数列,0.15566688881328247,5.0
S0073,概率,0.7295058995195594,5.0
S0073,空间向量与立体几何,0.6355312501256963,5.0
S0073,立体几何初步,0.1601484802564435,5.0
S0073,统计,0.6508599142712743,5.0
S0073,计数原理,0.29329197880897867,5.0
S0073,集合与逻辑,0.6291161273314076,5.0
S0074,一元函数导数及其应用,0.734005238743859,5.0
S0074,三角函数,0.8665856837610424,5.0
S0074,函数应用,0.34519775301319533,5.0
S0074,函数概念与性质,0.5811125045647508,5.0
S0074,复数,0.8092568517733909,5.0
S0074,对数函数,0.46994578768395384,5.0
S0074,幂函数,0.1571334451869844,5.0
S0074,平面向量及其应用,0.42462670294090227,5.0
S0074,平面解析几何,0.3569129906375621,5.0
S0074,指数函数,0.39836145231948855,5.0
S0074,数列,0.863367767698951,5.0
S0074,概率,0.30211001012538846,5.0
S0074,空间向量与立体几何,0.4642454854324415,5.0
S0074,立体几何初步,0.7352352672907313,5.0
S0074,统计,0.4576333532196557,5.0
S0074,计数原理,0.7990711383599428,5.0
S0074,集合与逻辑,0.30166844092844514,5.0
S0075,一元函数导数及其应用,0.4926629704609683,5.0
S0075,三角函数,0.8313699469241939,5.0
S0075,函数应用,0.5335901098888235,5.0
S0075,函数概念与性质,0.5648048055238942,5.0
S0075,复数,0.3364982226943329,5.0
S0075,对数函数,0.5320965701530033,5.0
S0075,幂函数,0.834317542367146,5.0
S0075,平面向量及其应用,0.7125877906260132,5.0
S0075,平面解析几何,0.5397219512659894,5.0
S0075,指数函数,0.5254076859079339,5.0
S0075,数列,0.6166748266042626,5.0
S0075,概率,0.7623947962922347,5.0
S0075,空间向量与立体几何,0.8065638401547882,5.0
S0075,立体几何初步,0.322421293061747,5.0
S0075,统计,0.6738457560482143,5.0
S0075,计数原理,0.6336438149304264,5.0
S0075,集合与逻辑,0.6572834840844693,5.0
S0076,一元函数导数及其应用,0.5413504366484451,5.0
S0076,三角函数,0.4452136472259679,5.0
S0076,函数应用,0.38435620797380765,5.0
S0076,函数概念与性质,0.36280829487430377,5.0
S0076,复数,0.6396214718621995,5.0
S0076,对数函数,0.14137883157474654,5.0
S0076,幂函数,0.153623389690508,5.0
S0076,平面向量及其应用,0.1945778942925702,5.0
S0076,平面解析几何,0.3901963046126858,5.0
S0076,指数函数,0.48360911418847147,5.0
S0076,数列,0.16531424958046928,5.0
S0076,概率,0.40095893908875113,5.0
S0076,空间向量与立体几何,0.4301230620171649,5.0
S0076,立体几何初步,0.829465033466198,5.0
S0076,统计,0.3853605319673759,5.0
S0076,计数原理,0.4913281707260915,5.0
S0076,集合与逻辑,0.3984347908335834,5.0
S0077,一元函数导数及其应用,0.36274994798409876,5.0
S0077,三角函数,0.6128038064514229,5.0
S0077,函数应用,0.6926588699525638,5.0
S0077,函数概念与性质,0.4436534950376863,5.0
S0077,复数,0.6673677554685632,5.0
S0077,对数函数,0.5888044656563111,5.0
S0077,幂函数,0.2941260483693378,5.0
S0077,平面向量及其应用,0.23928628661522527,5.0
S0077,平面解析几何,0.2357675402308178,5.0
S0077,指数函数,0.41508944671134934,5.0
S0077,数列,0.3132445171847269,5.0
S0077,概率,0.4812194129545912,5.0
S0077,空间向量与立体几何,0.4916814034792489,5.0
S0077,立体几何初步,0.23101647365598976,5.0
S0077,统计,0.61884155533559,5.0
S0077,计数原理,0.38100330953323275,5.0
S0077,集合与逻辑,0.7551808687952973,5.0
S0078,一元函数导数及其应用,0.19939429053465177,5.0
S0078,三角函数,0.20125093789662354,5.0
S0078,函数应用,0.6505565483419036,5.0
S0078,函数概念与性质,0.20957166240141026,5.0
S0078,复数,0.10092127607561051,5.0
S0078,对数函数,0.7549214670196114,5.0
S0078,幂函数,0.11817206542981369,5.0
S0078,平面向量及其应用,0.25172312324247126,5.0
S0078,平面解析几何,0.31789711256627184,5.0
S0078,指数函数,0.35842314042107365,5.0
S0078,数列,0.48025186106472995,5.0
S0078,概率,0.3421261707894421,5.0
S0078,空间向量与立体几何,0.49190368192458656,5.0
S0078,立体几何初步,0.7944596135330483,5.0
S0078,统计,0.430229615630177,5.0
S0078,计数原理,0.4280453770754508,5.0
S0078,集合与逻辑,0.8651440479166834,5.0
S0079,一元函数导数及其应用,0.6310771833176971,5.0
S0079,三角函数,0.6457909090874389,5.0
S0079,函数应用,0.7396128887004142,5.0
S0079,函数概念与性质,0.4522937511623311,5.0
S0079,复数,0.2056721859031894,5.0
S0079,对数函数,0.41823474888733,5.0
S0079,幂函数,0.6662070121363666,5.0
S0079,平面向量及其应用,0.17012856906921223,5.0
S0079,平面解析几何,0.3690206058908898,5.0
S0079,指数函数,0.8458295482816117,5.0
S0079,数列,0.44594448785114305,5.0
S0079,概率,0.2517401893302173,5.0
S0079,空间向量与立体几何,0.872163360268362,5.0
S0079,立体几何初步,0.7694824267403688,5.0
S0079,统计,0.367345611477346,5.0
S0079,计数原理,0.16855983272547784,5.0
S0079,集合与逻辑,0.9014860218904736,5.0
S0080,一元函数导数及其应用,0.08596329264090817,5.0
S0080,三角函数,0.4234241754951387,5.0
S0080,函数应用,0.47498650198967596,5.0
S0080,函数概念与性质,0.19953096320749583,5.0
S0080,复数,0.13792432695825016,5.0
S0080,对数函数,0.45014689914304823,5.0
S0080,幂函数,0.383586454590194,5.0
S0080,平面向量及其应用,0.7697064795109604,5.0
S0080,平面解析几何,0.1276833960567194,5.0
S0080,指数函数,0.24487825061754792,5.0
S0080,数列,0.26795518717495315,5.0
S0080,概率,0.13492656706733072,5.0
S0080,空间向量与立体几何,0.16102811253553478,5.0
S0080,立体几何初步,0.8194058771673995,5.0
S0080,统计,0.23330112109495438,5.0
S0080,计数原理,0.5607495624231713,5.0
S0080,集合与逻辑,0.7598988327386187,5.0
S0081,一元函数导数及其应用,0.6526676182714869,5.0
S0081,三角函数,0.7938427316501397,5.0
S0081,函数应用,0.550678935054337,5.0
S0081,函数概念与性质,0.7820425489694511,5.0
S0081,复数,0.6354599432985086,5.0
S0081,对数函数,0.35325247420818895,5.0
S0081,幂函数,0.7729217890428686,5.0
S0081,平面向量及其应用,0.09363479078167783,5.0
S0081,平面解析几何,0.4793766614651065,5.0
S0081,指数函数,0.5480762189160692,5.0
S0081,数列,0.5254563131114517,5.0
S0081,概率,0.17393761934085658,5.0
S0081,空间向量与立体几何,0.2939350843273539,5.0
S0081,立体几何初步,0.8491804280667388,5.0
S0081,统计,0.2915060443429306,5.0
S0081,计数原理,0.4525351131194872,5.0
S0081,集合与逻辑,0.6922486796028953,5.0
S0082,一元函数导数及其应用,0.2764442378487802,5.0
S0082,三角函数,0.6797285691499734,5.0
S0082,函数应用,0.5644505402603218,5.0
S0082,函数概念与性质,0.8478143424952108,5.0
S0082,复数,0.9091431687841797,5.0
S0082,对数函数,0.89282721380898,5.0
S0082,幂函数,0.29195467314677637,5.0
S0082,平面向量及其应用,0.615736563794789,5.0
S0082,平面解析几何,0.3473170670359902,5.0
S0082,指数函数,0.43766522479271236,5.0
S0082,数列,0.5814173349443739,5.0
S0082,概率,0.7038051557029605,5.0
S0082,空间向量与立体几何,0.6237497111648265,5.0
S0082,立体几何初步,0.6095809256178757,5.0
S0082,统计,0.8716773737378045,5.0
S0082,计数原理,0.3545626737183108,5.0
S0082,集合与逻辑,0.41686450667448177,5.0
S0083,一元函数导数及其应用,0.6127601050698716,5.0
S0083,三角函数,0.10561495680826322,5.0
S0083,函数应用,0.5193227533966951,5.0
S0083,函数概念与性质,0.7679041697691049,5.0
S0083,复数,0.061867590765061514,5.0
S0083,对数函数,0.8884634108603321,5.0
S0083,幂函数,0.8252754134612936,5.0
S0083,平面向量及其应用,0.6403317811207955,5.0
S0083,平面解析几何,0.7517149755164818,5.0
S0083,指数函数,0.5445951840206574,5.0
S0083,数列,0.6398245491220191,5.0
S0083,概率,0.5106976361482639,5.0
S0083,空间向量与立体几何,0.36417443914697784,5.0
S0083,立体几何初步,0.3904555540009757,5.0
S0083,统计,0.8825940331729135,5.0
S0083,计数原理,0.8827625087630794,5.0
S0083,集合与逻辑,0.8644211463942206,5.0
S0084,一元函数导数及其应用,0.31076932717952355,5.0
S0084,三角函数,0.6360906017614539,5.0
S0084,函数应用,0.1625802317951445,5.0
S0084,函数概念与性质,0.49042124880277915,5.0
S0084,复数,0.272779539752883,5.0
S0084,对数函数,0.6474467682228315,5.0
S0084,幂函数,0.8585119882681376,5.0
S0084,平面向量及其应用,0.7289612436301708,5.0
S0084,平面解析几何,0.6187901834750547,5.0
S0084,指数函数,0.662170273134843,5.0
S0084,数列,0.17556652006397122,5.0
S0084,概率,0.4963936613511825,5.0
S0084,空间向量与立体几何,0.816840050281585,5.0
S0084,立体几何初步,0.28730345480725283,5.0
S0084,统计,0.7590871786247778,5.0
S0084,计数原理,0.7312268198805524,5.0
S0084,集合与逻辑,0.6966722814505003,5.0
S0085,一元函数导数及其应用,0.3581949844390221,5.0
S0085,三角函数,0.6326657623497643,5.0
S0085,函数应用,0.8455530303913119,5.0
S0085,函数概念与性质,0.6561805062485593,5.0
S0085,复数,0.658270651328355,5.0
S0085,对数函数,0.40562765318634375,5.0
S0085,幂函数,0.6971927185490834,5.0
S0085,平面向量及其应用,0.3466325466374213,5.0
S0085,平面解析几何,0.7667205611152205,5.0
S0085,指数函数,0.4462905482141783,5.0
S0085,数列,0.7827479108650316,5.0
S0085,概率,0.21400044741747343,5.0
S0085,空间向量与立体几何,0.7637897025171011,5.0
S0085,立体几何初步,0.4670723937071542,5.0
S0085,统计,0.7233469843901904,5.0
S0085,计数原理,0.6074431406437178,5.0
S0085,集合与逻辑,0.47576454687388464,5.0
S0086,一元函数导数及其应用,0.6705361440606132,5.0
S0086,三角函数,0.8994972095198008,5.0
S0086,函数应用,0.42989482396161904,5.0
S0086,函数概念与性质,0.2007890777061058,5.0
S0086,复数,0.32957887376869055,5.0
S0086,对数函数,0.4355224642244284,5.0
S0086,幂函数,0.8891903018869373,5.0
S0086,平面向量及其应用,0.8112172516522891,5.0
S0086,平面解析几何,0.19436489860594008,5.0
S0086,指数函数,0.4866759871823694,5.0
S0086,数列,0.6141760470925316,5.0
S0086,概率,0.42277363258747425,5.0
S0086,空间向量与立体几何,0.5376077454503518,5.0
S0086,立体几何初步,0.3119218233423458,5.0
S0086,统计,0.5300841907880731,5.0
S0086,计数原理,0.44123189866257967,5.0
S0086,集合与逻辑,0.3951555955287751,5.0
S0087,一元函数导数及其应用,0.6218006047031929,5.0
S0087,三角函数,0.6881700458802379,5.0
S0087,函数应用,0.20943904902464183,5.0
S0087,函数概念与性质,0.3827524588163485,5.0
S0087,复数,0.6184892399262888,5.0
S0087,对数函数,0.38242868122734947,5.0
S0087,幂函数,0.3673110206327094,5.0
S0087,平面向量及其应用,0.29912859264537495,5.0
S0087,平面解析几何,0.6579304189848786,5.0
S0087,指数函数,0.16507080660244905,5.0
S0087,数列,0.47720371707762826,5.0
S0087,概率,0.7513973263868552,5.0
S0087,空间向量与立体几何,0.7760998412866528,5.0
S0087,立体几何初步,0.6195198455167463,5.0
S0087,统计,0.6308030091986261,5.0
S0087,计数原理,0.7676013805820308,5.0
S0087,集合与逻辑,0.5365820789353284,5.0
S0088,一元函数导数及其应用,0.278122393520626,5.0
S0088,三角函数,0.8810184003654109,5.0
S0088,函数应用,0.6761415446578568,5.0
S0088,函数概念与性质,0.4526120657305782,5.0
S0088,复数,0.2967953752356082,5.0
S0088,对数函数,0.6442267188516134,5.0
S0088,幂函数,0.5694742077529591,5.0
S0088,平面向量及其应用,0.6136914107999191,5.0
S0088,平面解析几何,0.7492487025629689,5.0
S0088,指数函数,0.3202118059069784,5.0
S0088,数列,0.596738404061803,5.0
S0088,概率,0.709909665625827,5.0
S0088,空间向量与立体几何,0.27706592568876653,5.0
S0088,立体几何初步,0.33258263884423767,5.0
S0088,统计,0.24369035559811805,5.0
S0088,计数原理,0.3948154688770164,5.0
S0088,集合与逻辑,0.6159262071754251,5.0
S0089,一元函数导数及其应用,0.4858939050940877,5.0
S0089,三角函数,0.41174526926867616,5.0
S0089,函数应用,0.5069445489409217,5.0
S0089,函数概念与性质,0.21663653624247992,5.0
S0089,复数,0.47098819556550076,5.0
S0089,对数函数,0.5020514681913089,5.0
S0089,幂函数,0.9039331746131901,5.0
S0089,平面向量及其应用,0.2923402703287969,5.0
S0089,平面解析几何,0.7667141742355729,5.0
S0089,指数函数,0.45951896736330816,5.0
S0089,数列,0.5551771999775775,5.0
S0089,概率,0.5280247637023463,5.0
S0089,空间向量与立体几何,0.28707695838258174,5.0
S0089,立体几何初步,0.312557915238356,5.0
S0089,统计,0.2776113001205418,5.0
S0089,计数原理,0.5209364831467077,5.0
S0089,集合与逻辑,0.35523727784281595,5.0
S0090,一元函数导数及其应用,0.202616343185263,5.0
S0090,三角函数,0.1954238940133048,5.0
S0090,函数应用,0.9097522525019934,5.0
S0090,函数概念与性质,0.3875900279321772,5.0
S0090,复数,0.11295110537304637,5.0
S0090,对数函数,0.4173012452811098,5.0
S0090,幂函数,0.5778549004870641,5.0
S0090,平面向量及其应用,0.1672596904995047,5.0
S0090,平面解析几何,0.5995918271349611,5.0
S0090,指数函数,0.246679036552514,5.0
S0090,数列,0.13959700221470442,5.0
S0090,概率,0.3544873796679831,5.0
S0090,空间向量与立体几何,0.28064240573574467,5.0
S0090,立体几何初步,0.5040600514029625,5.0
S0090,统计,0.44933583815148403,5.0
S0090,计数原理,0.5446798695419481,5.0
S0090,集合与逻辑,0.11276145049054964,5.0
S0091,一元函数导数及其应用,0.5764868027360324,5.0
S0091,三角函数,0.5140037474470786,5.0
S0091,函数应用,0.6587219932047486,5.0
S0091,函数概念与性质,0.23714014697536026,5.0
S0091,复数,0.35104576829582773,5.0
S0091,对数函数,0.14566924664017344,5.0
S0091,幂函数,0.4391123547376353,5.0
S0091,平面向量及其应用,0.3056629981784234,5.0
S0091,平面解析几何,0.26165135850695154,5.0
S0091,指数函数,0.2351922895105726,5.0
S0091,数列,0.3813969851377047,5.0
S0091,概率,0.561938835846322,5.0
S0091,空间向量与立体几何,0.5490971614644031,5.0
S0091,立体几何初步,0.26693934011854803,5.0
S0091,统计,0.18858260968426274,5.0
S0091,计数原理,0.16972339948775317,5.0
S0091,集合与逻辑,0.7959978677939508,5.0
S0092,一元函数导数及其应用,0.6792034701617847,5.0
S0092,三角函数,0.497145086789563,5.0
S0092,函数应用,0.5296796874980566,5.0
S0092,函数概念与性质,0.4503152844070212,5.0
S0092,复数,0.19330503469937285,5.0
S0092,对数函数,0.34825870530016645,5.0
S0092,幂函数,0.39787580040404863,5.0
S0092,平面向量及其应用,0.4942050048990434,5.0
S0092,平面解析几何,0.505283379596637,5.0
S0092,指数函数,0.25889390138975554,5.0
S0092,数列,0.7327698188250258,5.0
S0092,概率,0.31543534300564485,5.0
S0092,空间向量与立体几何,0.26555731628966384,5.0
S0092,立体几何初步,0.4485327906517972,5.0
S0092,统计,0.18696674557028634,5.0
S0092,计数原理,0.6817253143603821,5.0
S0092,集合与逻辑,0.5982204258382361,5.0
S0093,一元函数导数及其应用,0.3559789232081028,5.0
S0093,三角函数,0.4612648838418405,5.0
S0093,函数应用,0.2163675897051066,5.0
S0093,函数概念与性质,0.4038340353683555,5.0
S0093,复数,0.2696575888800231,5.0
S0093,对数函数,0.7992774631806073,5.0
S0093,幂函数,0.12056952336993508,5.0
S0093,平面向量及其应用,0.11624816733081164,5.0
S0093,平面解析几何,0.7682928524431248,5.0
S0093,指数函数,0.5217064394803532,5.0
S0093,数列,0.22512786189975845,5.0
S0093,概率,0.7297327392204497,5.0
S0093,空间向量与立体几何,0.3674252883762354,5.0
S0093,立体几何初步,0.42553188421742905,5.0
S0093,统计,0.4774772023118071,5.0
S0093,计数原理,0.47547000813596424,5.0
S0093,集合与逻辑,0.452900718459588,5.0
S0094,一元函数导数及其应用,0.8519804911697467,5.0
S0094,三角函数,0.4399426043265051,5.0
S0094,函数应用,0.8511889153910009,5.0
S0094,函数概念与性质,0.6474266798269321,5.0
S0094,复数,0.12598171696612373,5.0
S0094,对数函数,0.862047647890025,5.0
S0094,幂函数,0.5950297705791757,5.0
S0094,平面向量及其应用,0.5580285312590646,5.0
S0094,平面解析几何,0.29939331986039114,5.0
S0094,指数函数,0.6711756721047023,5.0
S0094,数列,0.6623574463333423,5.0
S0094,概率,0.8334004533770343,5.0
S0094,空间向量与立体几何,0.5518774680293311,5.0
S0094,立体几何初步,0.5920937344857726,5.0
S0094,统计,0.8312954613821465,5.0
S0094,计数原理,0.22675866181431428,5.0
S0094,集合与逻辑,0.9002507219920689,5.0
S0095,一元函数导数及其应用,0.6758274464268863,5.0
S0095,三角函数,0.7161432205254109,5.0
S0095,函数应用,0.606635433686658,5.0
S0095,函数概念与性质,0.3843036070787918,5.0
S0095,复数,0.3789381014579,5.0
S0095,对数函数,0.5717345653210554,5.0
S0095,幂函数,0.5632442701382941,5.0
S0095,平面向量及其应用,0.6405407475631573,5.0
S0095,平面解析几何,0.5016922545645475,5.0
S0095,指数函数,0.7674789295561698,5.0
S0095,数列,0.46584580605471615,5.0
S0095,概率,0.654272265738061,5.0
S0095,空间向量与立体几何,0.7010405060202766,5.0
S0095,立体几何初步,0.19704756553229585,5.0
S0095,统计,0.33087983416370337,5.0
S0095,计数原理,0.7176004581686064,5.0
S0095,集合与逻辑,0.5737308124303293,5.0
S0096,一元函数导数及其应用,0.2847750429725581,5.0
S0096,三角函数,0.5746199540491043,5.0
S0096,函数应用,0.17021614612185135,5.0
S0096,函数概念与性质,0.14039423400596512,5.0
S0096,复数,0.5731117298074997,5.0
S0096,对数函数,0.12187203716016787,5.0
S0096,幂函数,0.27575020924442734,5.0
S0096,平面向量及其应用,0.4436095224455242,5.0
S0096,平面解析几何,0.5061086303009084,5.0
S0096,指数函数,0.24219464279722144,5.0
S0096,数列,0.3544956938179099,5.0
S0096,概率,0.38566181126017746,5.0
S0096,空间向量与立体几何,0.4126003633270306,5.0
S0096,立体几何初步,0.2296058414417492,5.0
S0096,统计,0.3635002361259605,5.0
S0096,计数原理,0.4765762583829101,5.0
S0096,集合与逻辑,0.5002620900892472,5.0
S0097,一元函数导数及其应用,0.6213340601561639,5.0
S0097,三角函数,0.5107502164833903,5.0
S0097,函数应用,0.5227176246086466,5.0
S0097,函数概念与性质,0.8460524240960449,5.0
S0097,复数,0.11553239430421251,5.0
S0097,对数函数,0.4869216721789289,5.0
S0097,幂函数,0.4461580163987297,5.0
S0097,平面向量及其应用,0.889639969810426,5.0
S0097,平面解析几何,0.5333197152471328,5.0
S0097,指数函数,0.4841481561176135,5.0
S0097,数列,0.6773148261095362,5.0
S0097,概率,0.6400772997328356,5.0
S0097,空间向量与立体几何,0.6361427089506065,5.0
S0097,立体几何初步,0.8654677101987754,5.0
S0097,统计,0.5264412864238223,5.0
S0097,计数原理,0.36926502123523314,5.0
S0097,集合与逻辑,0.33212432077410214,5.0
S0098,一元函数导数及其应用,0.5262533095046912,5.0
S0098,三角函数,0.6924436566373078,5.0
S0098,函数应用,0.4581734652555858,5.0
S0098,函数概念与性质,0.19413668543215457,5.0
S0098,复数,0.6046261865847082,5.0
S0098,对数函数,0.7416591133905235,5.0
S0098,幂函数,0.2318403955064398,5.0
S0098,平面向量及其应用,0.5561638196137337,5.0
S0098,平面解析几何,0.7801165396617981,5.0
S0098,指数函数,0.830346383315591,5.0
S0098,数列,0.2733174248742781,5.0
S0098,概率,0.5744298219343578,5.0
S0098,空间向量与立体几何,0.7491742020045791,5.0
S0098,立体几何初步,0.4470206539019726,5.0
S0098,统计,0.5395657237215351,5.0
S0098,计数原理,0.4516695296045931,5.0
S0098,集合与逻辑,0.58431378693762,5.0
S0099,一元函数导数及其应用,0.3773120714130369,5.0
S0099,三角函数,0.7800407876220147,5.0
S0099,函数应用,0.7417978497533272,5.0
S0099,函数概念与性质,0.46724878078261617,5.0
S0099,复数,0.7782951921926183,5.0
S0099,对数函数,0.18919850471617686,5.0
S0099,幂函数,0.6320077789495671,5.0
S0099,平面向量及其应用,0.08713249303673264,5.0
S0099,平面解析几何,0.7158375100741081,5.0
S0099,指数函数,0.6025156349307236,5.0
S0099,数列,0.5500586682263877,5.0
S0099,概率,0.3524187801586017,5.0
S0099,空间向量与立体几何,0.7483433988559206,5.0
S0099,立体几何初步,0.5453397094108845,5.0
S0099,统计,0.7530359951585299,5.0
S0099,计数原理,0.19081573755194736,5.0
S0099,集合与逻辑,0.5756738204737374,5.0
S0100,一元函数导数及其应用,0.8535669269730085,5.0
S0100,三角函数,0.6455111150304786,5.0
S0100,函数应用,0.44298375572970317,5.0
S0100,函数概念与性质,0.8065365467423097,5.0
S0100,复数,0.4922954275136626,5.0
S0100,对数函数,0.3612929195279185,5.0
S0100,幂函数,0.824729124055346,5.0
S0100,平面向量及其应用,0.8815442032058419,5.0
S0100,平面解析几何,0.4258741502577803,5.0
S0100,指数函数,0.8781928684167752,5.0
S0100,数列,0.4679872883730593,5.0
S0100,概率,0.5428715075467799,5.0
S0100,空间向量与立体几何,0.45169166309546244,5.0
S0100,立体几何初步,0.6756209454880522,5.0
S0100,统计,0.7662423060022582,5.0
S0100,计数原理,0.9180358016848648,5.0
S0100,集合与逻辑,0.494629903100101,5.0
S0101,一元函数导数及其应用,0.7621484475399563,5.0
S0101,三角函数,0.34297650552896664,5.0
S0101,函数应用,0.3113809745978777,5.0
S0101,函数概念与性质,0.7188479388258799,5.0
S0101,复数,0.5845881805064209,5.0
S0101,对数函数,0.49984215871518617,5.0
S0101,幂函数,0.5073379700195654,5.0
S0101,平面向量及其应用,0.6069997533724527,5.0
S0101,平面解析几何,0.676113996752896,5.0
S0101,指数函数,0.5110136440777022,5.0
S0101,数列,0.7559488008740645,5.0
S0101,概率,0.11446459167036437,5.0
S0101,空间向量与立体几何,0.3289159332186731,5.0
S0101,立体几何初步,0.3088279980549905,5.0
S0101,统计,0.0946422475297022,5.0
S0101,计数原理,0.29221224042551214,5.0
S0101,集合与逻辑,0.18487958465728507,5.0
S0102,一元函数导数及其应用,0.17539130626914676,5.0
S0102,三角函数,0.16377562922818387,5.0
S0102,函数应用,0.5001484456862414,5.0
S0102,函数概念与性质,0.19668178462350142,5.0
S0102,复数,0.6724590312617271,5.0
S0102,对数函数,0.6941258676316571,5.0
S0102,幂函数,0.16136227585185325,5.0
S0102,平面向量及其应用,0.5295109596111107,5.0
S0102,平面解析几何,0.824473170848509,5.0
S0102,指数函数,0.6242278235818532,5.0
S0102,数列,0.5184432955415107,5.0
S0102,概率,0.2436555264816693,5.0
S0102,空间向量与立体几何,0.35924126587736044,5.0
S0102,立体几何初步,0.3946935823710928,5.0
S0102,统计,0.5203633651675676,5.0
S0102,计数原理,0.89449429600089,5.0
S0102,集合与逻辑,0.05538835753753857,5.0
S0103,一元函数导数及其应用,0.4476919510229424,5.0
S0103,三角函数,0.39483641148716336,5.0
S0103,函数应用,0.5579052336196145,5.0
S0103,函数概念与性质,0.2562683909772889,5.0
S0103,复数,0.5233777015476193,5.0
S0103,对数函数,0.13507700255943106,5.0
S0103,幂函数,0.3575792642450969,5.0
S0103,平面向量及其应用,0.21996191301963042,5.0
S0103,平面解析几何,0.24506282177917602,5.0
S0103,指数函数,0.6054690837421794,5.0
S0103,数列,0.7154977353359679,5.0
S0103,概率,0.07465088067144827,5.0
S0103,空间向量与立体几何,0.1608033769796729,5.0
S0103,立体几何初步,0.8980052020280374,5.0
S0103,统计,0.5850598717911182,5.0
S0103,计数原理,0.589484214639975,5.0
S0103,集合与逻辑,0.6554309931120005,5.0
S0104,一元函数导数及其应用,0.45460856288241086,5.0
S0104,三角函数,0.7684224238057543,5.0
S0104,函数应用,0.7317432929615394,5.0
S0104,函数概念与性质,0.367016733263583,5.0
S0104,复数,0.3096620616465127,5.0
S0104,对数函数,0.38606053454470834,5.0
S0104,幂函数,0.43192245114668204,5.0
S0104,平面向量及其应用,0.6799215607024646,5.0
S0104,平面解析几何,0.8562581143020749,5.0
S0104,指数函数,0.8940485903606633,5.0
S0104,数列,0.35254936102049883,5.0
S0104,概率,0.7460573827953214,5.0
S0104,空间向量与立体几何,0.7992666076366421,5.0
S0104,立体几何初步,0.4824280767001035,5.0
S0104,统计,0.6118332777117765,5.0
S0104,计数原理,0.514691199992633,5.0
S0104,集合与逻辑,0.4684699039370763,5.0
S0105,一元函数导数及其应用,0.9060920329582003,5.0
S0105,三角函数,0.688273348117725,5.0
S0105,函数应用,0.6552210267945222,5.0
S0105,函数概念与性质,0.22715535096951114,5.0
S0105,复数,0.8614726988717011,5.0
S0105,对数函数,0.9147271110728634,5.0
S0105,幂函数,0.5352528837899728,5.0
S0105,平面向量及其应用,0.7891159347741198,5.0
S0105,平面解析几何,0.2650350226679112,5.0
S0105,指数函数,0.29299673629346196,5.0
S0105,数列,0.7009472494957452,5.0
S0105,概率,0.1536021883192098,5.0
S0105,空间向量与立体几何,0.6050407666934073,5.0
S0105,立体几何初步,0.45145989190700486,5.0
S0105,统计,0.4494410670876044,5.0
S0105,计数原理,0.21290411703500617,5.0
S0105,集合与逻辑,0.4769717302780196,5.0
S0106,一元函数导数及其应用,0.18699499666277872,5.0
S0106,三角函数,0.43271027709225396,5.0
S0106,函数应用,0.675498608746099,5.0
S0106,函数概念与性质,0.594638969998596,5.0
S0106,复数,0.14392850092098697,5.0
S0106,对数函数,0.8091419132887954,5.0
S0106,幂函数,0.6204194518808089,5.0
S0106,平面向量及其应用,0.8702327398271849,5.0
S0106,平面解析几何,0.2734280823498402,5.0
S0106,指数函数,0.5299110606376634,5.0
S0106,数列,0.7810388629864686,5.0
S0106,概率,0.46461720799670225,5.0
S0106,空间向量与立体几何,0.17922222003991534,5.0
S0106,立体几何初步,0.36994105708582725,5.0
S0106,统计,0.6779492331762379,5.0
S0106,计数原理,0.36814481771268537,5.0
S0106,集合与逻辑,0.36518738079049406,5.0
S0107,一元函数导数及其应用,0.15638299982374282,5.0
S0107,三角函数,0.5393411722255146,5.0
S0107,函数应用,0.7577558219572444,5.0
S0107,函数概念与性质,0.4426797186288466,5.0
S0107,复数,0.7360892111180017,5.0
S0107,对数函数,0.5144887254522086,5.0
S0107,幂函数,0.684184135076776,5.0
S0107,平面向量及其应用,0.7411237447734982,5.0
S0107,平面解析几何,0.395637569438506,5.0
S0107,指数函数,0.7775661399862518,5.0
S0107,数列,0.8446781543263737,5.0
S0107,概率,0.7002726602092103,5.0
S0107,空间向量与立体几何,0.3141991023168394,5.0
S0107,立体几何初步,0.7084611155113891,5.0
S0107,统计,0.1629047185048327,5.0
S0107,计数原理,0.6192561982497832,5.0
S0107,集合与逻辑,0.3892217547355718,5.0
S0108,一元函数导数及其应用,0.7526541623058833,5.0
S0108,三角函数,0.44664637284644426,5.0
S0108,函数应用,0.44454634601206366,5.0
S0108,函数概念与性质,0.33110490289722416,5.0
S0108,复数,0.1859800458726418,5.0
S0108,对数函数,0.6996060395166597,5.0
S0108,幂函数,0.3328226998833556,5.0
S0108,平面向量及其应用,0.6995850698654971,5.0
S0108,平面解析几何,0.4014145086379417,5.0
